No.;Time;;Time 1;Time 2;Delay;;Delay 1;Delay 2;Jitter
54716;292,646342;;292,646342;292,646342;0;;0;0;0
54717;292,646342;;292,646342;292,646342;0;;0;0;0
54718;292,646342;;292,646342;292,646342;0;;0;0;0
54719;292,646342;;292,646342;292,646342;0;;0;0;0
54720;292,646342;;292,646342;292,646342;0;;0;0;0
54721;292,646342;;292,646342;292,646342;0;;0;0;0
54722;292,646342;;292,646342;292,646342;0;;0;0;0
54723;292,646342;;292,646342;292,646342;0;;0;0;0
54724;292,646342;;292,646342;292,646342;0;;0;0;0
54725;292,646342;;292,646342;292,646342;0;;0;0;0
54726;292,646342;;292,646342;292,646342;0;;0;0;0
54727;292,646342;;292,646342;292,646342;0;;0;0;0
54728;292,646342;;292,646342;292,646342;0;;0;0;0
54729;292,646342;;292,646342;292,646342;0;;0;0;0
54730;292,646342;;292,646342;292,646342;0;;0;0;0
54731;292,646342;;292,646342;292,646342;0;;0;0;0
54732;292,646342;;292,646342;292,646342;0;;0;0;0
54733;292,646342;;292,646342;292,646342;0;;0;0;0
54734;292,646342;;292,646342;292,646342;0;;0;0;0
54735;292,646342;;292,646342;292,646342;0;;0;0;0
54736;292,646342;;292,646342;292,646342;0;;0;-0,000571;-0,000571
54737;292,646342;;292,646342;292,646342;0;;-0,000571;1E-04;0,000671
54738;292,646342;;292,646342;292,646913;0,000571;;1E-04;0,000471;0,000371
54739;292,646913;;292,646913;292,647384;0,000471;;0,000471;0;-0,000471
54740;292,647384;;292,647384;292,647384;0;;0;0;0
54741;292,647384;;292,647384;292,647384;0;;0;-4E-05;-4E-05
54742;292,647384;;292,647384;292,647384;0;;-4E-05;-0,001145;-0,001105
54743;292,647384;;292,647384;292,647424;4E-05;;-0,001145;0,001185;0,00233
54744;292,647424;;292,647424;292,648609;0,001185;;0,001185;0;-0,001185
54745;292,648609;;292,648609;292,648609;0;;0;0;0
54746;292,648609;;292,648609;292,648609;0;;0;-4,6E-05;-4,6E-05
54747;292,648609;;292,648609;292,648609;0;;-4,6E-05;-0,001435;-0,001389
54748;292,648609;;292,648609;292,648655;4,6E-05;;-0,001435;0,001481;0,002916
54749;292,648655;;292,648655;292,650136;0,001481;;0,001481;0;-0,001481
54750;292,650136;;292,650136;292,650136;0;;0;0;0
54751;292,650136;;292,650136;292,650136;0;;0;-4,5E-05;-4,5E-05
54752;292,650136;;292,650136;292,650136;0;;-4,5E-05;-0,001192;-0,001147
54753;292,650136;;292,650136;292,650181;4,5E-05;;-0,001192;0,001237;0,002429
54754;292,650181;;292,650181;292,651418;0,001237;;0,001237;0;-0,001237
54755;292,651418;;292,651418;292,651418;0;;0;0;0
54756;292,651418;;292,651418;292,651418;0;;0;-3,8E-05;-3,8E-05
54757;292,651418;;292,651418;292,651418;0;;-3,8E-05;-0,001114;-0,001076
54758;292,651418;;292,651418;292,651456;3,8E-05;;-0,001114;0,001152;0,002266
54759;292,651456;;292,651456;292,652608;0,001152;;0,001152;0;-0,001152
54760;292,652608;;292,652608;292,652608;0;;0;0;0
54761;292,652608;;292,652608;292,652608;0;;0;-6,5E-05;-6,5E-05
54762;292,652608;;292,652608;292,652608;0;;-6,5E-05;-0,001562;-0,001497
54763;292,652608;;292,652608;292,652673;6,5E-05;;-0,001562;0,001627;0,003189
54764;292,652673;;292,652673;292,6543;0,001627;;0,001627;-4E-05;-0,001667
54765;292,6543;;292,6543;292,6543;0;;-4E-05;-0,000718;-0,000678
54766;292,6543;;292,6543;292,65434;4E-05;;-0,000718;0,000758;0,001476
54767;292,65434;;292,65434;292,655098;0,000758;;0,000758;0;-0,000758
54768;292,655098;;292,655098;292,655098;0;;0;0;0
54769;292,655098;;292,655098;292,655098;0;;0;-5,9E-05;-5,9E-05
54770;292,655098;;292,655098;292,655098;0;;-5,9E-05;-0,001126;-0,001067
54771;292,655098;;292,655098;292,655157;5,9E-05;;-0,001126;0,001185;0,002311
54772;292,655157;;292,655157;292,656342;0,001185;;0,001185;0;-0,001185
54773;292,656342;;292,656342;292,656342;0;;0;0;0
54774;292,656342;;292,656342;292,656342;0;;0;-4,6E-05;-4,6E-05
54775;292,656342;;292,656342;292,656342;0;;-4,6E-05;-0,00108;-0,001034
54776;292,656342;;292,656342;292,656388;4,6E-05;;-0,00108;0,001126;0,002206
54777;292,656388;;292,656388;292,657514;0,001126;;0,001126;0;-0,001126
54778;292,657514;;292,657514;292,657514;0;;0;0;0
54779;292,657514;;292,657514;292,657514;0;;0;-4E-05;-4E-05
54780;292,657514;;292,657514;292,657514;0;;-4E-05;-0,001605;-0,001565
54781;292,657514;;292,657514;292,657554;4E-05;;-0,001605;0,001645;0,00325
54782;292,657554;;292,657554;292,659199;0,001645;;0,001645;0;-0,001645
54783;292,659199;;292,659199;292,659199;0;;0;0;0
54784;292,659199;;292,659199;292,659199;0;;0;-5,3E-05;-5,3E-05
54785;292,659199;;292,659199;292,659199;0;;-5,3E-05;-0,001093;-0,00104
54786;292,659199;;292,659199;292,659252;5,3E-05;;-0,001093;0,001146;0,002239
54787;292,659252;;292,659252;292,660398;0,001146;;0,001146;0;-0,001146
54788;292,660398;;292,660398;292,660398;0;;0;0;0
54789;292,660398;;292,660398;292,660398;0;;0;-6,3E-05;-6,3E-05
54790;292,660398;;292,660398;292,660398;0;;-6,3E-05;-0,006817;-0,006754
54791;292,660398;;292,660398;292,660461;6,3E-05;;-0,006817;0,00688;0,013697
54792;292,660461;;292,660461;292,667341;0,00688;;0,00688;0;-0,00688
54793;292,667341;;292,667341;292,667341;0;;0;0;0
54794;292,667341;;292,667341;292,667341;0;;0;0;0
54795;292,667341;;292,667341;292,667341;0;;0;0;0
54796;292,667341;;292,667341;292,667341;0;;0;0;0
54797;292,667341;;292,667341;292,667341;0;;0;0;0
54798;292,667341;;292,667341;292,667341;0;;0;0;0
54799;292,667341;;292,667341;292,667341;0;;0;0;0
54800;292,667341;;292,667341;292,667341;0;;0;0;0
54801;292,667341;;292,667341;292,667341;0;;0;0;0
54802;292,667341;;292,667341;292,667341;0;;0;0;0
54803;292,667341;;292,667341;292,667341;0;;0;0;0
54804;292,667341;;292,667341;292,667341;0;;0;0;0
54805;292,667341;;292,667341;292,667341;0;;0;0;0
54806;292,667341;;292,667341;292,667341;0;;0;-0,000118;-0,000118
54807;292,667341;;292,667341;292,667341;0;;-0,000118;-0,002291;-0,002173
54808;292,667341;;292,667341;292,667459;0,000118;;-0,002291;0,002409;0,0047
54809;292,667459;;292,667459;292,669868;0,002409;;0,002409;0;-0,002409
54810;292,669868;;292,669868;292,669868;0;;0;0;0
54811;292,669868;;292,669868;292,669868;0;;0;-4,8E-05;-4,8E-05
54812;292,669868;;292,669868;292,669868;0;;-4,8E-05;-0,001072;-0,001024
54813;292,669868;;292,669868;292,669916;4,8E-05;;-0,001072;0,00112;0,002192
54814;292,669916;;292,669916;292,671036;0,00112;;0,00112;0;-0,00112
54815;292,671036;;292,671036;292,671036;0;;0;0;0
54816;292,671036;;292,671036;292,671036;0;;0;-3,9E-05;-3,9E-05
54817;292,671036;;292,671036;292,671036;0;;-3,9E-05;-0,001141;-0,001102
54818;292,671036;;292,671036;292,671075;3,9E-05;;-0,001141;0,00118;0,002321
54819;292,671075;;292,671075;292,672255;0,00118;;0,00118;0;-0,00118
54820;292,672255;;292,672255;292,672255;0;;0;0;0
54821;292,672255;;292,672255;292,672255;0;;0;-8E-05;-8E-05
54822;292,672255;;292,672255;292,672255;0;;-8E-05;-0,001386;-0,001306
54823;292,672255;;292,672255;292,672335;8E-05;;-0,001386;0,001466;0,002852
54824;292,672335;;292,672335;292,673801;0,001466;;0,001466;0;-0,001466
54825;292,673801;;292,673801;292,673801;0;;0;0;0
54826;292,673801;;292,673801;292,673801;0;;0;-4,4E-05;-4,4E-05
54827;292,673801;;292,673801;292,673801;0;;-4,4E-05;-0,001141;-0,001097
54828;292,673801;;292,673801;292,673845;4,4E-05;;-0,001141;0,001185;0,002326
54829;292,673845;;292,673845;292,67503;0,001185;;0,001185;0;-0,001185
54830;292,67503;;292,67503;292,67503;0;;0;0;0
54831;292,67503;;292,67503;292,67503;0;;0;-4,1E-05;-4,1E-05
54832;292,67503;;292,67503;292,67503;0;;-4,1E-05;-0,001102;-0,001061
54833;292,67503;;292,67503;292,675071;4,1E-05;;-0,001102;0,001143;0,002245
54834;292,675071;;292,675071;292,676214;0,001143;;0,001143;0;-0,001143
54835;292,676214;;292,676214;292,676214;0;;0;0;0
54836;292,676214;;292,676214;292,676214;0;;0;-6,3E-05;-6,3E-05
54837;292,676214;;292,676214;292,676214;0;;-6,3E-05;-0,003583;-0,00352
54838;292,676214;;292,676214;292,676277;6,3E-05;;-0,003583;0,003646;0,007229
54839;292,676277;;292,676277;292,679923;0,003646;;0,003646;0;-0,003646
54840;292,679923;;292,679923;292,679923;0;;0;0;0
54841;292,679923;;292,679923;292,679923;0;;0;0;0
54842;292,679923;;292,679923;292,679923;0;;0;0;0
54843;292,679923;;292,679923;292,679923;0;;0;0;0
54844;292,679923;;292,679923;292,679923;0;;0;0;0
54845;292,679923;;292,679923;292,679923;0;;0;-0,000411;-0,000411
54846;292,679923;;292,679923;292,679923;0;;-0,000411;-0,00089;-0,000479
54847;292,679923;;292,679923;292,680334;0,000411;;-0,00089;0,001301;0,002191
54848;292,680334;;292,680334;292,681635;0,001301;;0,001301;0;-0,001301
54849;292,681635;;292,681635;292,681635;0;;0;0;0
54850;292,681635;;292,681635;292,681635;0;;0;-0,000138;-0,000138
54851;292,681635;;292,681635;292,681635;0;;-0,000138;-0,011761;-0,011623
54852;292,681635;;292,681635;292,681773;0,000138;;-0,011761;0,011899;0,02366
54853;292,681773;;292,681773;292,693672;0,011899;;0,011899;0;-0,011899
54854;292,693672;;292,693672;292,693672;0;;0;0;0
54855;292,693672;;292,693672;292,693672;0;;0;0;0
54856;292,693672;;292,693672;292,693672;0;;0;0;0
54857;292,693672;;292,693672;292,693672;0;;0;0;0
54858;292,693672;;292,693672;292,693672;0;;0;0;0
54859;292,693672;;292,693672;292,693672;0;;0;0;0
54860;292,693672;;292,693672;292,693672;0;;0;0;0
54861;292,693672;;292,693672;292,693672;0;;0;0;0
54862;292,693672;;292,693672;292,693672;0;;0;0;0
54863;292,693672;;292,693672;292,693672;0;;0;0;0
54864;292,693672;;292,693672;292,693672;0;;0;0;0
54865;292,693672;;292,693672;292,693672;0;;0;0;0
54866;292,693672;;292,693672;292,693672;0;;0;0;0
54867;292,693672;;292,693672;292,693672;0;;0;0;0
54868;292,693672;;292,693672;292,693672;0;;0;0;0
54869;292,693672;;292,693672;292,693672;0;;0;0;0
54870;292,693672;;292,693672;292,693672;0;;0;0;0
54871;292,693672;;292,693672;292,693672;0;;0;0;0
54872;292,693672;;292,693672;292,693672;0;;0;0;0
54873;292,693672;;292,693672;292,693672;0;;0;0;0
54874;292,693672;;292,693672;292,693672;0;;0;0;0
54875;292,693672;;292,693672;292,693672;0;;0;-0,000124;-0,000124
54876;292,693672;;292,693672;292,693672;0;;-0,000124;-0,023193;-0,023069
54877;292,693672;;292,693672;292,693796;0,000124;;-0,023193;0,023317;0,04651
54878;292,693796;;292,693796;292,717113;0,023317;;0,023317;0;-0,023317
54879;292,717113;;292,717113;292,717113;0;;0;0;0
54880;292,717113;;292,717113;292,717113;0;;0;0;0
54881;292,717113;;292,717113;292,717113;0;;0;0;0
54882;292,717113;;292,717113;292,717113;0;;0;0;0
54883;292,717113;;292,717113;292,717113;0;;0;0;0
54884;292,717113;;292,717113;292,717113;0;;0;0;0
54885;292,717113;;292,717113;292,717113;0;;0;0;0
54886;292,717113;;292,717113;292,717113;0;;0;-9,2E-05;-9,2E-05
54887;292,717113;;292,717113;292,717113;0;;-9,2E-05;-0,000635;-0,000543
54888;292,717113;;292,717113;292,717205;9,2E-05;;-0,000635;0,000727;0,001362
54889;292,717205;;292,717205;292,717932;0,000727;;0,000727;0;-0,000727
54890;292,717932;;292,717932;292,717932;0;;0;0;0
54891;292,717932;;292,717932;292,717932;0;;0;-7,3E-05;-7,3E-05
54892;292,717932;;292,717932;292,717932;0;;-7,3E-05;-0,001097;-0,001024
54893;292,717932;;292,717932;292,718005;7,3E-05;;-0,001097;0,00117;0,002267
54894;292,718005;;292,718005;292,719175;0,00117;;0,00117;0;-0,00117
54895;292,719175;;292,719175;292,719175;0;;0;0;0
54896;292,719175;;292,719175;292,719175;0;;0;-6,3E-05;-6,3E-05
54897;292,719175;;292,719175;292,719175;0;;-6,3E-05;-0,00105;-0,000987
54898;292,719175;;292,719175;292,719238;6,3E-05;;-0,00105;0,001113;0,002163
54899;292,719238;;292,719238;292,720351;0,001113;;0,001113;0;-0,001113
54900;292,720351;;292,720351;292,720351;0;;0;0;0
54901;292,720351;;292,720351;292,720351;0;;0;-3,8E-05;-3,8E-05
54902;292,720351;;292,720351;292,720351;0;;-3,8E-05;-0,001926;-0,001888
54903;292,720351;;292,720351;292,720389;3,8E-05;;-0,001926;0,001964;0,00389
54904;292,720389;;292,720389;292,722353;0,001964;;0,001964;0;-0,001964
54905;292,722353;;292,722353;292,722353;0;;0;0;0
54906;292,722353;;292,722353;292,722353;0;;0;-4,3E-05;-4,3E-05
54907;292,722353;;292,722353;292,722353;0;;-4,3E-05;-0,001155;-0,001112
54908;292,722353;;292,722353;292,722396;4,3E-05;;-0,001155;0,001198;0,002353
54909;292,722396;;292,722396;292,723594;0,001198;;0,001198;0;-0,001198
54910;292,723594;;292,723594;292,723594;0;;0;0;0
54911;292,723594;;292,723594;292,723594;0;;0;-4,2E-05;-4,2E-05
54912;292,723594;;292,723594;292,723594;0;;-4,2E-05;-0,001072;-0,00103
54913;292,723594;;292,723594;292,723636;4,2E-05;;-0,001072;0,001114;0,002186
54914;292,723636;;292,723636;292,72475;0,001114;;0,001114;0;-0,001114
54915;292,72475;;292,72475;292,72475;0;;0;0;0
54916;292,72475;;292,72475;292,72475;0;;0;-4,5E-05;-4,5E-05
54917;292,72475;;292,72475;292,72475;0;;-4,5E-05;-0,001492;-0,001447
54918;292,72475;;292,72475;292,724795;4,5E-05;;-0,001492;0,001537;0,003029
54919;292,724795;;292,724795;292,726332;0,001537;;0,001537;0;-0,001537
54920;292,726332;;292,726332;292,726332;0;;0;0;0
54921;292,726332;;292,726332;292,726332;0;;0;-4,3E-05;-4,3E-05
54922;292,726332;;292,726332;292,726332;0;;-4,3E-05;-0,001158;-0,001115
54923;292,726332;;292,726332;292,726375;4,3E-05;;-0,001158;0,001201;0,002359
54924;292,726375;;292,726375;292,727576;0,001201;;0,001201;0;-0,001201
54925;292,727576;;292,727576;292,727576;0;;0;0;0
54926;292,727576;;292,727576;292,727576;0;;0;-6,6E-05;-6,6E-05
54927;292,727576;;292,727576;292,727576;0;;-6,6E-05;-0,001773;-0,001707
54928;292,727576;;292,727576;292,727642;6,6E-05;;-0,001773;0,001839;0,003612
54929;292,727642;;292,727642;292,729481;0,001839;;0,001839;0;-0,001839
54930;292,729481;;292,729481;292,729481;0;;0;0;0
54931;292,729481;;292,729481;292,729481;0;;0;-0,000133;-0,000133
54932;292,729481;;292,729481;292,729481;0;;-0,000133;-0,001371;-0,001238
54933;292,729481;;292,729481;292,729614;0,000133;;-0,001371;0,001504;0,002875
54934;292,729614;;292,729614;292,731118;0,001504;;0,001504;0;-0,001504
54935;292,731118;;292,731118;292,731118;0;;0;0;0
54936;292,731118;;292,731118;292,731118;0;;0;-5,1E-05;-5,1E-05
54937;292,731118;;292,731118;292,731118;0;;-5,1E-05;-0,001101;-0,00105
54938;292,731118;;292,731118;292,731169;5,1E-05;;-0,001101;0,001152;0,002253
54939;292,731169;;292,731169;292,732321;0,001152;;0,001152;0;-0,001152
54940;292,732321;;292,732321;292,732321;0;;0;0;0
54941;292,732321;;292,732321;292,732321;0;;0;-3,9E-05;-3,9E-05
54942;292,732321;;292,732321;292,732321;0;;-3,9E-05;-0,001527;-0,001488
54943;292,732321;;292,732321;292,73236;3,9E-05;;-0,001527;0,001566;0,003093
54944;292,73236;;292,73236;292,733926;0,001566;;0,001566;-4,3E-05;-0,001609
54945;292,733926;;292,733926;292,733926;0;;-4,3E-05;-0,003232;-0,003189
54946;292,733926;;292,733926;292,733969;4,3E-05;;-0,003232;0,003275;0,006507
54947;292,733969;;292,733969;292,737244;0,003275;;0,003275;0;-0,003275
54948;292,737244;;292,737244;292,737244;0;;0;0;0
54949;292,737244;;292,737244;292,737244;0;;0;-4,8E-05;-4,8E-05
54950;292,737244;;292,737244;292,737244;0;;-4,8E-05;-0,001032;-0,000984
54951;292,737244;;292,737244;292,737292;4,8E-05;;-0,001032;0,00108;0,002112
54952;292,737292;;292,737292;292,738372;0,00108;;0,00108;0;-0,00108
54953;292,738372;;292,738372;292,738372;0;;0;0;0
54954;292,738372;;292,738372;292,738372;0;;0;-5,5E-05;-5,5E-05
54955;292,738372;;292,738372;292,738372;0;;-5,5E-05;-0,001089;-0,001034
54956;292,738372;;292,738372;292,738427;5,5E-05;;-0,001089;0,001144;0,002233
54957;292,738427;;292,738427;292,739571;0,001144;;0,001144;0;-0,001144
54958;292,739571;;292,739571;292,739571;0;;0;0;0
54959;292,739571;;292,739571;292,739571;0;;0;-6,8E-05;-6,8E-05
54960;292,739571;;292,739571;292,739571;0;;-6,8E-05;-0,001396;-0,001328
54961;292,739571;;292,739571;292,739639;6,8E-05;;-0,001396;0,001464;0,00286
54962;292,739639;;292,739639;292,741103;0,001464;;0,001464;0;-0,001464
54963;292,741103;;292,741103;292,741103;0;;0;0;0
54964;292,741103;;292,741103;292,741103;0;;0;-4,9E-05;-4,9E-05
54965;292,741103;;292,741103;292,741103;0;;-4,9E-05;-0,001083;-0,001034
54966;292,741103;;292,741103;292,741152;4,9E-05;;-0,001083;0,001132;0,002215
54967;292,741152;;292,741152;292,742284;0,001132;;0,001132;0;-0,001132
54968;292,742284;;292,742284;292,742284;0;;0;0;0
54969;292,742284;;292,742284;292,742284;0;;0;-4,7E-05;-4,7E-05
54970;292,742284;;292,742284;292,742284;0;;-4,7E-05;-0,001569;-0,001522
54971;292,742284;;292,742284;292,742331;4,7E-05;;-0,001569;0,001616;0,003185
54972;292,742331;;292,742331;292,743947;0,001616;;0,001616;0;-0,001616
54973;292,743947;;292,743947;292,743947;0;;0;0;0
54974;292,743947;;292,743947;292,743947;0;;0;-4,9E-05;-4,9E-05
54975;292,743947;;292,743947;292,743947;0;;-4,9E-05;-0,00405;-0,004001
54976;292,743947;;292,743947;292,743996;4,9E-05;;-0,00405;0,004099;0,008149
54977;292,743996;;292,743996;292,748095;0,004099;;0,004099;0;-0,004099
54978;292,748095;;292,748095;292,748095;0;;0;0;0
54979;292,748095;;292,748095;292,748095;0;;0;-0,000143;-0,000143
54980;292,748095;;292,748095;292,748095;0;;-0,000143;-0,000352;-0,000209
54981;292,748095;;292,748095;292,748238;0,000143;;-0,000352;0,000495;0,000847
54982;292,748238;;292,748238;292,748733;0,000495;;0,000495;0;-0,000495
54983;292,748733;;292,748733;292,748733;0;;0;0;0
54984;292,748733;;292,748733;292,748733;0;;0;-7,4E-05;-7,4E-05
54985;292,748733;;292,748733;292,748733;0;;-7,4E-05;-0,001527;-0,001453
54986;292,748733;;292,748733;292,748807;7,4E-05;;-0,001527;0,001601;0,003128
54987;292,748807;;292,748807;292,750408;0,001601;;0,001601;-5,4E-05;-0,001655
54988;292,750408;;292,750408;292,750408;0;;-5,4E-05;-0,032697;-0,032643
54989;292,750408;;292,750408;292,750462;5,4E-05;;-0,032697;0,032709;0,065406
54990;292,750462;;292,750462;292,783213;0,032751;;0,032709;-6E-06;-0,032715
54991;292,783213;;292,783213;292,783255;4,2E-05;;-6E-06;3,7E-05;4,3E-05
54992;292,783255;;292,783255;292,783303;4,8E-05;;3,7E-05;-1,2E-05;-4,9E-05
54993;292,783303;;292,783303;292,783314;1,1E-05;;-1,2E-05;1,4E-05;2,6E-05
54994;292,783314;;292,783314;292,783337;2,3E-05;;1,4E-05;-1,1E-05;-2,5E-05
54995;292,783337;;292,783337;292,783346;9E-06;;-1,1E-05;1,1E-05;2,2E-05
54996;292,783346;;292,783346;292,783366;2E-05;;1,1E-05;-9E-06;-2E-05
54997;292,783366;;292,783366;292,783375;9E-06;;-9E-06;9E-06;1,8E-05
54998;292,783375;;292,783375;292,783393;1,8E-05;;9E-06;-1,3E-05;-2,2E-05
54999;292,783393;;292,783393;292,783402;9E-06;;-1,3E-05;1,4E-05;2,7E-05
55000;292,783402;;292,783402;292,783424;2,2E-05;;1,4E-05;-1,1E-05;-2,5E-05
55001;292,783424;;292,783424;292,783432;8E-06;;-1,1E-05;1E-05;2,1E-05
55002;292,783432;;292,783432;292,783451;1,9E-05;;1E-05;-9E-06;-1,9E-05
55003;292,783451;;292,783451;292,78346;9E-06;;-9E-06;8E-06;1,7E-05
55004;292,78346;;292,78346;292,783478;1,8E-05;;8E-06;-1E-05;-1,8E-05
55005;292,783478;;292,783478;292,783488;1E-05;;-1E-05;7E-06;1,7E-05
55006;292,783488;;292,783488;292,783508;2E-05;;7E-06;-7E-06;-1,4E-05
55007;292,783508;;292,783508;292,783521;1,3E-05;;-7E-06;1,2E-05;1,9E-05
55008;292,783521;;292,783521;292,783541;2E-05;;1,2E-05;-1,1E-05;-2,3E-05
55009;292,783541;;292,783541;292,783549;8E-06;;-1,1E-05;1,1E-05;2,2E-05
55010;292,783549;;292,783549;292,783568;1,9E-05;;1,1E-05;-1,1E-05;-2,2E-05
55011;292,783568;;292,783568;292,783576;8E-06;;-1,1E-05;1,1E-05;2,2E-05
55012;292,783576;;292,783576;292,783595;1,9E-05;;1,1E-05;-0,068807;-0,068818
55013;292,783595;;292,783595;292,783603;8E-06;;-0,068807;0,068815;0,137622
55014;292,783603;;292,783603;292,852418;0,068815;;0,068815;0;-0,068815
55015;292,852418;;292,852418;292,852418;0;;0;-5,5E-05;-5,5E-05
55016;292,852418;;292,852418;292,852418;0;;-5,5E-05;1,3E-05;6,8E-05
55017;292,852418;;292,852418;292,852473;5,5E-05;;1,3E-05;-0,001216;-0,001229
55018;292,852473;;292,852473;292,852515;4,2E-05;;-0,001216;0,001258;0,002474
55019;292,852515;;292,852515;292,853773;0,001258;;0,001258;0;-0,001258
55020;292,853773;;292,853773;292,853773;0;;0;-8,4E-05;-8,4E-05
55021;292,853773;;292,853773;292,853773;0;;-8,4E-05;-0,506266;-0,506182
55022;292,853773;;292,853773;292,853857;8,4E-05;;-0,506266;0,505102;1,011368
55023;292,853857;;292,853857;293,360207;0,50635;;0,505102;-0,028677;-0,533779
55024;293,360207;;293,360207;293,361455;0,001248;;-0,028677;-4,897933;-4,869256
55025;293,361455;;293,361455;293,39138;0,029925;;-4,897933;4,773292;9,671225
55026;293,39138;;293,39138;298,319238;4,927858;;4,773292;-2,405943;-7,179235
56076;298,319238;;298,319238;298,473804;0,154566;;-2,405943;2,220766;4,626709
56077;298,473804;;298,473804;301,034313;2,560509;;2,220766;-5,65474;-7,875506
56079;301,034313;;301,034313;301,374056;0,339743;;-5,65474;5,870062;11,524802
56080;301,374056;;301,374056;307,368539;5,994483;;5,870062;0,078955;-5,791107
56105;307,368539;;307,368539;307,49296;0,124421;;0,078955;-7,616909;-7,695864
56108;307,49296;;307,49296;307,538426;0,045466;;-7,616909;7,638523;15,255432
56109;307,538426;;307,538426;315,200801;7,662375;;7,638523;-0,521362;-8,159885
56147;315,200801;;315,200801;315,224653;0,023852;;-0,521362;0,544909;1,066271
56148;315,224653;;315,224653;315,769867;0,545214;;0,544909;-0,116693;-0,661602
56154;315,769867;;315,769867;315,770172;0,000305;;-0,116693;0,081882;0,198575
56155;315,770172;;315,770172;315,88717;0,116998;;0,081882;-0,136704;-0,218586
56156;315,88717;;315,88717;315,922286;0,035116;;-0,136704;-6,677764;-6,54106
56157;315,922286;;315,922286;316,094106;0,17182;;-6,677764;6,766639;13,444403
56159;316,094106;;316,094106;322,94369;6,849584;;6,766639;-4,594934;-11,361573
60444;322,94369;;322,94369;323,026635;0,082945;;-4,594934;4,580219;9,175153
60742;323,026635;;323,026635;327,704514;4,677879;;4,580219;0,046092;-4,534127
61049;327,704514;;327,704514;327,802174;0,09766;;0,046092;-10,49685;-10,542942
61050;327,802174;;327,802174;327,853742;0,051568;;-10,49685;10,524441;21,021291
61051;327,853742;;327,853742;338,40216;10,548418;;10,524441;-0,849468;-11,373909
61141;338,40216;;338,40216;338,426137;0,023977;;-0,849468;-0,249933;0,599535
61143;338,426137;;338,426137;339,299582;0,873445;;-0,249933;1,043445;1,293378
61147;339,299582;;339,299582;340,42296;1,123378;;1,043445;0,079806;-0,963639
61155;340,42296;;340,42296;340,502893;0,079933;;0,079806;-0,001792;-0,081598
61159;340,502893;;340,502893;340,50302;0,000127;;-0,001792;-0,00281;-0,001018
61162;340,50302;;340,50302;340,504939;0,001919;;-0,00281;-0,04461;-0,0418
61163;340,504939;;340,504939;340,509668;0,004729;;-0,04461;0,049178;0,093788
61164;340,509668;;340,509668;340,559007;0,049339;;0,049178;-0,003643;-0,052821
61165;340,559007;;340,559007;340,559168;0,000161;;-0,003643;-0,0115;-0,007857
61166;340,559168;;340,559168;340,562972;0,003804;;-0,0115;0,015304;0,026804
61167;340,562972;;340,562972;340,578276;0,015304;;0,015304;-0,004185;-0,019489
61168;340,578276;;340,578276;340,578276;0;;-0,004185;0,004185;0,00837
61169;340,578276;;340,578276;340,582461;0,004185;;0,004185;-7,1E-05;-0,004256
61170;340,582461;;340,582461;340,582461;0;;-7,1E-05;-0,001449;-0,001378
61171;340,582461;;340,582461;340,582532;7,1E-05;;-0,001449;-0,022688;-0,021239
61172;340,582532;;340,582532;340,584052;0,00152;;-0,022688;0,023348;0,046036
61173;340,584052;;340,584052;340,60826;0,024208;;0,023348;0,00086;-0,022488
61174;340,60826;;340,60826;340,60912;0,00086;;0,00086;-7E-05;-0,00093
61175;340,60912;;340,60912;340,60912;0;;-7E-05;-0,008796;-0,008726
61176;340,60912;;340,60912;340,60919;7E-05;;-0,008796;0,008627;0,017423
61177;340,60919;;340,60919;340,618056;0,008866;;0,008627;0,000239;-0,008388
61178;340,618056;;340,618056;340,618295;0,000239;;0,000239;0;-0,000239
61179;340,618295;;340,618295;340,618295;0;;0;-6,4E-05;-6,4E-05
61180;340,618295;;340,618295;340,618295;0;;-6,4E-05;-0,004577;-0,004513
61181;340,618295;;340,618295;340,618359;6,4E-05;;-0,004577;-0,006657;-0,00208
61182;340,618359;;340,618359;340,623;0,004641;;-0,006657;0,011156;0,017813
61183;340,623;;340,623;340,634298;0,011298;;0,011156;-0,000122;-0,011278
61184;340,634298;;340,634298;340,63444;0,000142;;-0,000122;-0,002478;-0,002356
61185;340,63444;;340,63444;340,634704;0,000264;;-0,002478;0,002742;0,00522
61186;340,634704;;340,634704;340,637446;0,002742;;0,002742;-0,000106;-0,002848
61187;340,637446;;340,637446;340,637446;0;;-0,000106;-0,014006;-0,0139
61188;340,637446;;340,637446;340,637552;0,000106;;-0,014006;0,014112;0,028118
61189;340,637552;;340,637552;340,651664;0,014112;;0,014112;-9,5E-05;-0,014207
61190;340,651664;;340,651664;340,651664;0;;-9,5E-05;-5,9E-05;3,6E-05
61191;340,651664;;340,651664;340,651759;9,5E-05;;-5,9E-05;-0,01372;-0,013661
61192;340,651759;;340,651759;340,651913;0,000154;;-0,01372;-0,039498;-0,025778
61193;340,651913;;340,651913;340,665787;0,013874;;-0,039498;0,053372;0,09287
61194;340,665787;;340,665787;340,719159;0,053372;;0,053372;-0,000183;-0,053555
61195;340,719159;;340,719159;340,719159;0;;-0,000183;-0,002833;-0,00265
61196;340,719159;;340,719159;340,719342;0,000183;;-0,002833;-0,013106;-0,010273
61197;340,719342;;340,719342;340,722358;0,003016;;-0,013106;0,016058;0,029164
